InventoryItem(productName=TrailTracker GPS Device, quantity=6, arrivalDate=2025-04-16, manufacturer=Trailblazer Outfitters, category=fishing supplies)
InventoryItem(productName=NatureSeeker Binoculars, quantity=466, arrivalDate=2024-07-17, manufacturer=Trailblazer Gear, category=hiking equipment)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=567, arrivalDate=2025-06-17, manufacturer=Adventure Gear Co., category=fishing supplies)
InventoryItem(productName=AdventurePro Backpack, quantity=958, arrivalDate=2024-12-06, manufacturer=Adventure Gear Co., category=climbing)
InventoryItem(productName=AdventurePro Backpack, quantity=557, arrivalDate=2024-01-19, manufacturer=Nature's Best Gear, category=camping gear)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=713, arrivalDate=2025-02-08, manufacturer=Wilderness Wares, category=hiking equipment)
InventoryItem(productName=HikePro Trekking Poles, quantity=72, arrivalDate=2024-05-23, manufacturer=Pioneer Gearworks, category=skiing)
InventoryItem(productName=TrailTracker GPS Device, quantity=427, arrivalDate=2024-03-10, manufacturer=Trailblazer Supplies, category=hiking equipment)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=791, arrivalDate=2024-12-23, manufacturer=Nature's Best Gear, category=climbing)
InventoryItem(productName=HikePro Trekking Poles, quantity=320, arrivalDate=2024-03-15, manufacturer=Summit Seekers, category=mountain biking)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=672, arrivalDate=2025-02-20, manufacturer=Adventure Seekers Gear, category=mountain biking)
InventoryItem(productName=NatureSeeker Binoculars, quantity=913, arrivalDate=2024-09-12, manufacturer=Summit Seekers, category=fishing supplies)
InventoryItem(productName=HikePro Trekking Poles, quantity=172, arrivalDate=2024-02-24, manufacturer=Outdoor Gear Emporium, category=climbing)
InventoryItem(productName=OutdoorGear Hammock, quantity=100, arrivalDate=2025-09-29, manufacturer=Expedition Outfitters, category=mountain biking)
InventoryItem(productName=AdventurePro Backpack, quantity=109, arrivalDate=2024-08-25, manufacturer=Backcountry Bound, category=fishing supplies)
InventoryItem(productName=AdventurePro Backpack, quantity=139, arrivalDate=2024-07-09, manufacturer=Trailblazer Gear, category=camping gear)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=259, arrivalDate=2024-10-27, manufacturer=Wilderness Outfitters, category=camping gear)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=781, arrivalDate=2024-01-10, manufacturer=Alpine Adventure Co., category=skiing)
InventoryItem(productName=NatureSeeker Binoculars, quantity=73, arrivalDate=2025-05-09, manufacturer=Outdoor Gear Emporium, category=backpacking)
InventoryItem(productName=CampfirePro Cooking Set, quantity=872, arrivalDate=2024-06-16, manufacturer=Nature's Best Gear, category=fishing supplies)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=263, arrivalDate=2024-11-21, manufacturer=Trailblazer Gear, category=fishing supplies)
InventoryItem(productName=OutdoorGear Hammock, quantity=531, arrivalDate=2025-03-23, manufacturer=Outdoor Provisions Ltd., category=camping gear)
InventoryItem(productName=CampfirePro Cooking Set, quantity=388, arrivalDate=2024-08-09, manufacturer=Backcountry Bound, category=hiking equipment)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=97, arrivalDate=2024-06-03, manufacturer=Peak Performance Gear, category=hiking equipment)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=648, arrivalDate=2025-01-21, manufacturer=Peak Performance Gear, category=hiking equipment)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=545, arrivalDate=2024-08-17, manufacturer=Summit Supplies, category=skiing)
InventoryItem(productName=NatureSeeker Binoculars, quantity=146, arrivalDate=2025-03-27, manufacturer=Wilderness Wares, category=climbing)
InventoryItem(productName=HikePro Trekking Poles, quantity=63, arrivalDate=2024-08-28, manufacturer=Alpine Adventure Co., category=hiking equipment)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=143, arrivalDate=2024-12-15, manufacturer=Wilderness Outfitters, category=hiking equipment)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=375, arrivalDate=2024-09-21, manufacturer=Nature's Best Gear, category=fishing supplies)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=669, arrivalDate=2025-09-02, manufacturer=Nature's Edge Equipment, category=mountain biking)
InventoryItem(productName=AdventurePro Backpack, quantity=980, arrivalDate=2024-11-04, manufacturer=Nature's Edge Equipment, category=hiking equipment)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=998, arrivalDate=2025-03-11, manufacturer=Adventure Seekers Gear, category=skiing)
InventoryItem(productName=OutdoorGear Hammock, quantity=708, arrivalDate=2024-06-26, manufacturer=Wilderness Outfitters, category=hiking equipment)
InventoryItem(productName=TrailTracker GPS Device, quantity=803, arrivalDate=2024-09-29, manufacturer=Nature's Edge Equipment, category=mountain biking)
InventoryItem(productName=TrailTracker GPS Device, quantity=852, arrivalDate=2025-05-15, manufacturer=Summit Seekers, category=hiking equipment)
InventoryItem(productName=NatureSeeker Binoculars, quantity=544, arrivalDate=2025-04-25, manufacturer=Nature's Trail Gear, category=skiing)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=864, arrivalDate=2024-08-24, manufacturer=Outdoor Provisions Ltd., category=mountain biking)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=655, arrivalDate=2024-12-03, manufacturer=Outdoor Gear Emporium, category=backpacking)
InventoryItem(productName=NatureSeeker Binoculars, quantity=944, arrivalDate=2025-08-15, manufacturer=Outdoor Gear Emporium, category=hiking equipment)
InventoryItem(productName=OutdoorGear Hammock, quantity=964, arrivalDate=2024-04-26, manufacturer=Explorers Equipment, category=climbing)
InventoryItem(productName=OutdoorGear Hammock, quantity=853, arrivalDate=2024-11-24, manufacturer=Backcountry Bound, category=backpacking)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=795, arrivalDate=2025-02-08, manufacturer=Outdoor Provisions Ltd., category=climbing)
InventoryItem(productName=OutdoorGear Hammock, quantity=267, arrivalDate=2024-08-13, manufacturer=Outdoor Provisions Ltd., category=skiing)
InventoryItem(productName=NatureSeeker Binoculars, quantity=177, arrivalDate=2025-01-30, manufacturer=Explorers Equipment, category=fishing supplies)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=20, arrivalDate=2025-03-29, manufacturer=Outdoor Provisions Ltd., category=camping gear)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=626, arrivalDate=2024-10-17, manufacturer=Outdoor Gear Emporium, category=mountain biking)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=390, arrivalDate=2025-08-12, manufacturer=Nature's Best Gear, category=hiking equipment)
InventoryItem(productName=NatureSeeker Binoculars, quantity=58, arrivalDate=2025-08-20, manufacturer=Nature's Edge Equipment, category=climbing)
InventoryItem(productName=OutdoorGear Hammock, quantity=980, arrivalDate=2024-06-29, manufacturer=Wilderness Wares, category=backpacking)
InventoryItem(productName=TrailTracker GPS Device, quantity=238, arrivalDate=2025-01-23, manufacturer=Nature's Edge Equipment, category=hiking equipment)
InventoryItem(productName=TrailTracker GPS Device, quantity=236, arrivalDate=2025-08-08, manufacturer=Trailblazer Supplies, category=climbing)
InventoryItem(productName=CampfirePro Cooking Set, quantity=276, arrivalDate=2024-12-26, manufacturer=Outdoor Provisions Ltd., category=fishing supplies)
InventoryItem(productName=TrailTracker GPS Device, quantity=37, arrivalDate=2024-06-18, manufacturer=Backcountry Bound, category=climbing)
InventoryItem(productName=HikePro Trekking Poles, quantity=182, arrivalDate=2024-10-14, manufacturer=Backcountry Essentials, category=climbing)
InventoryItem(productName=NatureSeeker Binoculars, quantity=938, arrivalDate=2024-09-02, manufacturer=Outdoor Provisions Ltd., category=mountain biking)
InventoryItem(productName=NatureSeeker Binoculars, quantity=1000, arrivalDate=2024-03-13, manufacturer=Explorer's Edge Equipment, category=hiking equipment)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=372, arrivalDate=2024-11-02, manufacturer=Summit Supplies, category=fishing supplies)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=351, arrivalDate=2025-08-03, manufacturer=Nature's Trail Gear, category=fishing supplies)
InventoryItem(productName=NatureSeeker Binoculars, quantity=37, arrivalDate=2025-05-28, manufacturer=Wilderness Outfitters, category=backpacking)
InventoryItem(productName=AdventurePro Backpack, quantity=880, arrivalDate=2025-05-19, manufacturer=Summit Supplies, category=mountain biking)
InventoryItem(productName=TrailTracker GPS Device, quantity=742, arrivalDate=2024-06-04, manufacturer=Summit Seekers, category=hiking equipment)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=106, arrivalDate=2025-03-20, manufacturer=Wilderness Outfitters, category=skiing)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=800, arrivalDate=2024-06-20, manufacturer=Adventure Seekers Gear, category=backpacking)
InventoryItem(productName=HikePro Trekking Poles, quantity=988, arrivalDate=2025-06-07, manufacturer=Summit Supplies, category=fishing supplies)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=972, arrivalDate=2024-12-20, manufacturer=Alpine Adventure Co., category=skiing)
InventoryItem(productName=CampfirePro Cooking Set, quantity=510, arrivalDate=2024-03-15, manufacturer=Summit Supplies, category=camping gear)
InventoryItem(productName=CampfirePro Cooking Set, quantity=914, arrivalDate=2024-08-21, manufacturer=Adventure Gear Co., category=climbing)
InventoryItem(productName=AdventurePro Backpack, quantity=760, arrivalDate=2025-08-02, manufacturer=Pioneer Gearworks, category=hiking equipment)
InventoryItem(productName=CampfirePro Cooking Set, quantity=323, arrivalDate=2025-03-12, manufacturer=Pioneer Gearworks, category=fishing supplies)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=721, arrivalDate=2025-01-09, manufacturer=Wilderness Outfitters, category=backpacking)
InventoryItem(productName=TrailTracker GPS Device, quantity=806, arrivalDate=2024-06-05, manufacturer=Outdoor Provisions Ltd., category=camping gear)
InventoryItem(productName=OutdoorGear Hammock, quantity=5, arrivalDate=2024-02-10, manufacturer=Pioneer Gearworks, category=backpacking)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=769, arrivalDate=2025-03-14, manufacturer=Summit Seekers, category=climbing)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=870, arrivalDate=2024-11-23, manufacturer=Expedition Outfitters, category=fishing supplies)
InventoryItem(productName=NatureSeeker Binoculars, quantity=676, arrivalDate=2025-04-22, manufacturer=Wildland Gear, category=fishing supplies)
InventoryItem(productName=HikePro Trekking Poles, quantity=520, arrivalDate=2024-06-25, manufacturer=Summit Seekers, category=camping gear)
InventoryItem(productName=OutdoorGear Hammock, quantity=868, arrivalDate=2024-11-25, manufacturer=Trailblazer Outfitters, category=backpacking)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=231, arrivalDate=2025-01-17, manufacturer=Backcountry Bound, category=backpacking)
InventoryItem(productName=NatureSeeker Binoculars, quantity=736, arrivalDate=2024-09-14, manufacturer=Outdoor Gear Emporium, category=climbing)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=317, arrivalDate=2024-09-15, manufacturer=Backcountry Bound, category=fishing supplies)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=920, arrivalDate=2025-03-03, manufacturer=Outdoor Pursuits Co., category=climbing)
InventoryItem(productName=NatureSeeker Binoculars, quantity=851, arrivalDate=2024-07-13, manufacturer=Nature's Best Gear, category=hiking equipment)
InventoryItem(productName=NatureSeeker Binoculars, quantity=882, arrivalDate=2024-05-06, manufacturer=Adventure Gear Co., category=camping gear)
InventoryItem(productName=HikePro Trekking Poles, quantity=423, arrivalDate=2024-06-26, manufacturer=Outdoor Provisions Ltd., category=skiing)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=343, arrivalDate=2024-05-04, manufacturer=Wilderness Outfitters, category=camping gear)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=824, arrivalDate=2025-03-28, manufacturer=Outdoor Provisions Ltd., category=camping gear)
InventoryItem(productName=CampfirePro Cooking Set, quantity=961, arrivalDate=2024-07-14, manufacturer=Adventure Seekers Gear, category=climbing)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=344, arrivalDate=2024-08-13, manufacturer=Outdoor Pursuits Co., category=camping gear)
InventoryItem(productName=CampfirePro Cooking Set, quantity=785, arrivalDate=2024-09-23, manufacturer=Adventure Gear Co., category=camping gear)
InventoryItem(productName=TrailTracker GPS Device, quantity=972, arrivalDate=2024-02-11, manufacturer=Outdoor Pursuits Co., category=fishing supplies)
InventoryItem(productName=NatureSeeker Binoculars, quantity=802, arrivalDate=2024-01-17, manufacturer=Explorer's Edge Equipment, category=hiking equipment)
InventoryItem(productName=CampfirePro Cooking Set, quantity=349, arrivalDate=2025-08-22, manufacturer=Pioneer Gearworks, category=fishing supplies)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=367, arrivalDate=2024-11-11, manufacturer=Nature's Best Gear, category=fishing supplies)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=905, arrivalDate=2024-09-24, manufacturer=Outdoor Discovery Co., category=fishing supplies)
InventoryItem(productName=OutdoorGear Hammock, quantity=916, arrivalDate=2025-02-18, manufacturer=Trailblazer Gear, category=fishing supplies)
InventoryItem(productName=CampfirePro Cooking Set, quantity=338, arrivalDate=2025-02-27, manufacturer=Adventure Seekers Gear, category=skiing)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=976, arrivalDate=2025-03-29, manufacturer=Wilderness Outfitters, category=climbing)
InventoryItem(productName=HikePro Trekking Poles, quantity=423, arrivalDate=2024-10-31, manufacturer=Nature's Edge Equipment, category=mountain biking)
InventoryItem(productName=HikePro Trekking Poles, quantity=608, arrivalDate=2025-01-22, manufacturer=Summit Supplies, category=skiing)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=298, arrivalDate=2024-01-13, manufacturer=Adventure Gear Co., category=hiking equipment)
InventoryItem(productName=CampfirePro Cooking Set, quantity=154, arrivalDate=2025-08-24, manufacturer=Backcountry Bound, category=climbing)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=106, arrivalDate=2024-06-10, manufacturer=Peak Performance Gear, category=backpacking)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=885, arrivalDate=2024-02-02, manufacturer=Pioneer Gearworks, category=camping gear)
InventoryItem(productName=AdventurePro Backpack, quantity=618, arrivalDate=2024-03-21, manufacturer=Expedition Outfitters, category=fishing supplies)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=562, arrivalDate=2024-02-28, manufacturer=Nature's Trail Gear, category=camping gear)
InventoryItem(productName=OutdoorGear Hammock, quantity=882, arrivalDate=2025-03-18, manufacturer=Outdoor Discovery Co., category=backpacking)
InventoryItem(productName=CampfirePro Cooking Set, quantity=899, arrivalDate=2024-12-08, manufacturer=Trailblazer Supplies, category=mountain biking)
InventoryItem(productName=TrailTracker GPS Device, quantity=167, arrivalDate=2024-01-15, manufacturer=Expedition Outfitters, category=fishing supplies)
InventoryItem(productName=AdventurePro Backpack, quantity=365, arrivalDate=2025-07-27, manufacturer=Wilderness Outfitters, category=backpacking)
InventoryItem(productName=CampfirePro Cooking Set, quantity=646, arrivalDate=2024-04-05, manufacturer=Trailblazer Outfitters, category=skiing)
InventoryItem(productName=OutdoorGear Hammock, quantity=532, arrivalDate=2024-08-24, manufacturer=Outdoor Provisions Ltd., category=skiing)
InventoryItem(productName=CampfirePro Cooking Set, quantity=615, arrivalDate=2025-05-18, manufacturer=Backcountry Bound, category=skiing)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=331, arrivalDate=2025-01-07, manufacturer=Outdoor Pursuits Co., category=hiking equipment)
InventoryItem(productName=TrailTracker GPS Device, quantity=82, arrivalDate=2025-07-16, manufacturer=Pioneer Gearworks, category=mountain biking)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=753, arrivalDate=2025-05-24, manufacturer=Explorer's Edge Equipment, category=camping gear)
InventoryItem(productName=CampfirePro Cooking Set, quantity=310, arrivalDate=2025-06-24, manufacturer=Outdoor Discovery Co., category=mountain biking)
InventoryItem(productName=CampfirePro Cooking Set, quantity=359, arrivalDate=2025-03-03, manufacturer=Outdoor Gear Emporium, category=skiing)
InventoryItem(productName=OutdoorGear Hammock, quantity=480, arrivalDate=2024-03-17, manufacturer=Adventure Seekers Gear, category=fishing supplies)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=20, arrivalDate=2024-05-24, manufacturer=Summit Supplies, category=fishing supplies)
InventoryItem(productName=AdventurePro Backpack, quantity=345, arrivalDate=2024-08-28, manufacturer=Outdoor Discovery Co., category=hiking equipment)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=877, arrivalDate=2024-10-22, manufacturer=Outdoor Provisions Ltd., category=skiing)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=708, arrivalDate=2024-01-23, manufacturer=Peak Performance Gear, category=camping gear)
InventoryItem(productName=CampfirePro Cooking Set, quantity=683, arrivalDate=2024-05-06, manufacturer=Explorers Equipment, category=fishing supplies)
InventoryItem(productName=CampfirePro Cooking Set, quantity=975, arrivalDate=2024-03-29, manufacturer=Outdoor Gear Emporium, category=mountain biking)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=894, arrivalDate=2024-05-09, manufacturer=Explorers Equipment, category=climbing)
InventoryItem(productName=NatureSeeker Binoculars, quantity=549, arrivalDate=2024-04-29, manufacturer=Outdoor Pursuits Co., category=climbing)
InventoryItem(productName=OutdoorGear Hammock, quantity=193, arrivalDate=2025-06-09, manufacturer=Explorer's Edge Equipment, category=mountain biking)
InventoryItem(productName=AdventurePro Backpack, quantity=175, arrivalDate=2024-05-15, manufacturer=Adventure Seekers Gear, category=camping gear)
InventoryItem(productName=HikePro Trekking Poles, quantity=583, arrivalDate=2024-09-29, manufacturer=Explorers Equipment, category=backpacking)
InventoryItem(productName=OutdoorGear Hammock, quantity=301, arrivalDate=2025-08-28, manufacturer=Nature's Edge Equipment, category=skiing)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=129, arrivalDate=2024-06-04, manufacturer=Outdoor Gear Emporium, category=skiing)
InventoryItem(productName=AdventurePro Backpack, quantity=455, arrivalDate=2025-08-06, manufacturer=Adventure Seekers Gear, category=mountain biking)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=71, arrivalDate=2024-11-30, manufacturer=Explorer's Edge Equipment, category=backpacking)
InventoryItem(productName=OutdoorGear Hammock, quantity=244, arrivalDate=2024-07-21, manufacturer=Outdoor Pursuits Co., category=backpacking)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=806, arrivalDate=2024-05-03, manufacturer=Peak Performance Gear, category=backpacking)
InventoryItem(productName=OutdoorGear Hammock, quantity=614, arrivalDate=2024-07-20, manufacturer=Pioneer Gearworks, category=fishing supplies)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=791, arrivalDate=2024-04-30, manufacturer=Outdoor Gear Emporium, category=fishing supplies)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=351, arrivalDate=2025-09-06, manufacturer=Outdoor Pursuits Co., category=hiking equipment)
InventoryItem(productName=CampfirePro Cooking Set, quantity=166, arrivalDate=2024-11-10, manufacturer=Backcountry Essentials, category=camping gear)
InventoryItem(productName=OutdoorGear Hammock, quantity=476, arrivalDate=2024-06-06, manufacturer=Backcountry Bound, category=skiing)
InventoryItem(productName=HikePro Trekking Poles, quantity=434, arrivalDate=2025-02-24, manufacturer=Adventure Seekers Gear, category=backpacking)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=59, arrivalDate=2024-02-25, manufacturer=Outdoor Pursuits Co., category=climbing)
InventoryItem(productName=OutdoorGear Hammock, quantity=224, arrivalDate=2025-06-02, manufacturer=Backcountry Essentials, category=fishing supplies)
InventoryItem(productName=HikePro Trekking Poles, quantity=560, arrivalDate=2024-12-25, manufacturer=Trailblazer Outfitters, category=climbing)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=849, arrivalDate=2024-05-24, manufacturer=Nature's Edge Equipment, category=backpacking)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=681, arrivalDate=2025-05-08, manufacturer=Trailblazer Supplies, category=climbing)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=77, arrivalDate=2025-09-19, manufacturer=Adventure Gear Co., category=fishing supplies)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=119, arrivalDate=2024-08-10, manufacturer=Backcountry Bound, category=mountain biking)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=873, arrivalDate=2024-04-21, manufacturer=Backcountry Essentials, category=fishing supplies)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=686, arrivalDate=2024-03-20, manufacturer=Wildland Gear, category=camping gear)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=26, arrivalDate=2025-02-27, manufacturer=Nature's Best Gear, category=mountain biking)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=849, arrivalDate=2024-12-24, manufacturer=Outdoor Gear Emporium, category=skiing)
InventoryItem(productName=CampfirePro Cooking Set, quantity=647, arrivalDate=2025-07-06, manufacturer=Explorers Equipment, category=hiking equipment)
InventoryItem(productName=NatureSeeker Binoculars, quantity=289, arrivalDate=2024-09-15, manufacturer=Wilderness Wares, category=backpacking)
InventoryItem(productName=AdventurePro Backpack, quantity=66, arrivalDate=2025-01-06, manufacturer=Trailblazer Outfitters, category=backpacking)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=660, arrivalDate=2024-07-18, manufacturer=Explorers Equipment, category=backpacking)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=542, arrivalDate=2024-04-19, manufacturer=Outdoor Provisions Ltd., category=mountain biking)
InventoryItem(productName=CampfirePro Cooking Set, quantity=604, arrivalDate=2024-03-26, manufacturer=Trailblazer Supplies, category=hiking equipment)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=485, arrivalDate=2024-02-20, manufacturer=Nature's Best Gear, category=fishing supplies)
InventoryItem(productName=HikePro Trekking Poles, quantity=578, arrivalDate=2024-11-27, manufacturer=Outdoor Pursuits Co., category=backpacking)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=647, arrivalDate=2024-09-08, manufacturer=Wildland Gear, category=backpacking)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=287, arrivalDate=2024-12-04, manufacturer=Adventure Gear Co., category=hiking equipment)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=796, arrivalDate=2025-05-04, manufacturer=Expedition Outfitters, category=climbing)
InventoryItem(productName=TrailTracker GPS Device, quantity=679, arrivalDate=2024-10-13, manufacturer=Expedition Outfitters, category=mountain biking)
InventoryItem(productName=CampfirePro Cooking Set, quantity=965, arrivalDate=2025-06-18, manufacturer=Explorer's Edge Equipment, category=backpacking)
InventoryItem(productName=HikePro Trekking Poles, quantity=22, arrivalDate=2024-12-21, manufacturer=Outdoor Pursuits Co., category=backpacking)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=877, arrivalDate=2024-09-05, manufacturer=Alpine Adventure Co., category=mountain biking)
InventoryItem(productName=NatureSeeker Binoculars, quantity=465, arrivalDate=2024-07-21, manufacturer=Nature's Edge Equipment, category=backpacking)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=988, arrivalDate=2024-03-01, manufacturer=Backcountry Bound, category=climbing)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=960, arrivalDate=2025-06-28, manufacturer=Peak Performance Gear, category=skiing)
InventoryItem(productName=OutdoorGear Hammock, quantity=918, arrivalDate=2025-06-01, manufacturer=Wilderness Wares, category=camping gear)
InventoryItem(productName=TrailTracker GPS Device, quantity=584, arrivalDate=2025-06-02, manufacturer=Backcountry Essentials, category=skiing)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=369, arrivalDate=2025-05-30, manufacturer=Backcountry Essentials, category=skiing)
InventoryItem(productName=TrailTracker GPS Device, quantity=764, arrivalDate=2024-01-31, manufacturer=Adventure Gear Co., category=climbing)
InventoryItem(productName=NatureSeeker Binoculars, quantity=20, arrivalDate=2025-02-15, manufacturer=Peak Performance Gear, category=backpacking)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=282, arrivalDate=2025-02-09, manufacturer=Nature's Trail Gear, category=backpacking)
InventoryItem(productName=AdventurePro Backpack, quantity=343, arrivalDate=2024-07-02, manufacturer=Adventure Seekers Gear, category=mountain biking)
InventoryItem(productName=NatureSeeker Binoculars, quantity=681, arrivalDate=2024-05-26, manufacturer=Nature's Edge Equipment, category=skiing)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=127, arrivalDate=2024-10-23, manufacturer=Pioneer Gearworks, category=climbing)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=264, arrivalDate=2024-10-10, manufacturer=Outdoor Discovery Co., category=hiking equipment)
InventoryItem(productName=TrailTracker GPS Device, quantity=190, arrivalDate=2024-03-01, manufacturer=Nature's Edge Equipment, category=hiking equipment)
InventoryItem(productName=CampfirePro Cooking Set, quantity=782, arrivalDate=2024-08-04, manufacturer=Backcountry Bound, category=hiking equipment)
InventoryItem(productName=NatureSeeker Binoculars, quantity=638, arrivalDate=2025-05-21, manufacturer=Outdoor Gear Emporium, category=fishing supplies)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=656, arrivalDate=2024-12-19, manufacturer=Nature's Edge Equipment, category=skiing)
InventoryItem(productName=HikePro Trekking Poles, quantity=772, arrivalDate=2024-01-28, manufacturer=Outdoor Pursuits Co., category=skiing)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=795, arrivalDate=2024-06-24, manufacturer=Nature's Trail Gear, category=skiing)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=616, arrivalDate=2025-05-19, manufacturer=Outdoor Discovery Co., category=hiking equipment)
InventoryItem(productName=HikePro Trekking Poles, quantity=730, arrivalDate=2024-03-25, manufacturer=Summit Seekers, category=hiking equipment)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=435, arrivalDate=2024-06-28, manufacturer=Trailblazer Supplies, category=backpacking)
InventoryItem(productName=HikePro Trekking Poles, quantity=977, arrivalDate=2024-12-28, manufacturer=Wilderness Wares, category=camping gear)
InventoryItem(productName=CampfirePro Cooking Set, quantity=849, arrivalDate=2024-10-30, manufacturer=Nature's Edge Equipment, category=climbing)
InventoryItem(productName=TrailTracker GPS Device, quantity=688, arrivalDate=2024-07-08, manufacturer=Outdoor Gear Emporium, category=mountain biking)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=973, arrivalDate=2024-02-07, manufacturer=Peak Performance Gear, category=backpacking)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=317, arrivalDate=2024-02-10, manufacturer=Pioneer Gearworks, category=mountain biking)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=712, arrivalDate=2024-10-24, manufacturer=Explorer's Edge Equipment, category=hiking equipment)
InventoryItem(productName=OutdoorGear Hammock, quantity=435, arrivalDate=2024-05-29, manufacturer=Backcountry Essentials, category=fishing supplies)
InventoryItem(productName=HikePro Trekking Poles, quantity=27, arrivalDate=2025-09-04, manufacturer=Outdoor Provisions Ltd., category=mountain biking)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=296, arrivalDate=2024-03-25, manufacturer=Trailblazer Gear, category=fishing supplies)
InventoryItem(productName=CampfirePro Cooking Set, quantity=106, arrivalDate=2024-10-22, manufacturer=Trailblazer Gear, category=hiking equipment)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=135, arrivalDate=2025-09-08, manufacturer=Adventure Seekers Gear, category=backpacking)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=856, arrivalDate=2024-08-04, manufacturer=Backcountry Essentials, category=skiing)
InventoryItem(productName=HikePro Trekking Poles, quantity=835, arrivalDate=2024-08-12, manufacturer=Outdoor Discovery Co., category=fishing supplies)
